,slug,Exchange,Symbol,Base,Quote,Price,+2% Depth,-2% Depth,Volume,Volume %,Liquidity,Updated,rn
4661,bitcoin,ZB.COM,BTC/USDT,BTC,USDT,55115.97284611187,985559.87502305,1652610.22215568,1151115832.321814,3.261723459906554,404.9234512904,2021-10-10T17:12:10.000Z,5
4662,bitcoin,Mandala Exchange,BTC/USDP,BTC,USDP,53683.603176488345,332268.14699193,239425.02350703,1048249.98477947,0.002970249796934439,391.7645092327,2021-10-10T17:12:11.000Z,1
4663,bitcoin,Binance,BTC/USDP,BTC,USDP,54952.31427589309,369472.50261916,305724.59383477,125586.3704767,0.00035585299005239443,673.0638428489419,2021-10-10T17:14:54.000Z,2
4664,bitcoin,Crex24,BTC/USDP,BTC,USDP,55189.51457055009,3168.77904739,314.78412174,129.83013407,3.678778296748715e-07,15.201221726,2021-10-10T17:12:10.000Z,3
4665,bitcoin,Waves Exchange,BTC/USDN,BTC,USDN,55216.666766340255,43425.64107561,86542.52303065,298669.93555214,0.0008462907973338042,96.5474181776,2021-10-10T17:12:10.000Z,1
4666,bitcoin,Tidex,BTC/USDN,BTC,USDN,49570.911746881844,69.40686678,86.78173747,0.0,0.0,0.0,2021-10-10T17:12:09.000Z,2
4667,bitcoin,OKEx,BTC/USDK,BTC,USDK,55106.19778709933,321264.77374678,210119.35057303,106754832.98283128,0.30249322737241285,285.06107993,2021-10-10T17:13:53.000Z,1
4668,bitcoin,BKEX,BTC/USDK,BTC,USDK,38985.20772895147,16.53857032,5.51285678,0.0,0.0,0.0,2021-10-10T17:12:10.000Z,2
4669,bitcoin,Poloniex,BTC/USDJ,BTC,USDJ,55252.616811398235,311.06184085,51.14277229,63625.8256548,0.00018028580822800023,23.6083846962,2021-10-10T17:13:53.000Z,1
4670,bitcoin,Folgory,BTC/USDF,BTC,USDF,55109.84069529369,18694214.15632073,33706609.32080855,24906.61695303,7.057369427257833e-05,769.1151589294,2021-10-10T17:12:10.000Z,1
4671,bitcoin,IndoEx,BTC/USDC,BTC,USDC,55411.173147983376,1525123.24966516,1592934.80340565,106414013.20883328,0.3015275036622219,484.2370479826,2021-10-10T17:12:12.000Z,1
4672,bitcoin,Mandala Exchange,BTC/USDC,BTC,USDC,54242.956978733695,2716682.85812435,3883373.43568507,73503217.95854495,0.20827371465340547,370.5628887782,2021-10-10T17:12:11.000Z,2
4673,bitcoin,Binance,BTC/USDC,BTC,USDC,55104.112581977155,3056901.17126441,4260545.72612352,55711710.91582769,0.15786091145941722,720.2010725627,2021-10-10T17:10:54.000Z,3
4674,bitcoin,EQONEX,BTC/USDC,BTC,USDC,55367.827525153276,1271540414685.023,1291111056229.0588,47776676.90014468,0.13537673925243288,780.8423267315,2021-10-10T17:12:12.000Z,4
4675,bitcoin,Changelly PRO,BTC/USDC,BTC,USDC,55114.94756413626,3960300.68942346,6192381.97323168,24934330.19858789,0.07065222063860355,649.141068089,2021-10-10T17:12:10.000Z,5
4676,bitcoin,Coinsbit,BTC/USD,BTC,USD,55196.23,6262271.62070819,4716273.52786377,1914653374.1201923,5.425231460295957,2.3114e-06,2021-10-10T17:12:10.000Z,1
4677,bitcoin,IndoEx,BTC/USD,BTC,USD,55428.90222015922,1083118.34272784,1216390.75007037,721213311.291136,2.0435809420589517,2.6622e-06,2021-10-10T17:12:12.000Z,2
4678,bitcoin,Coinbase Exchange,BTC/USD,BTC,USD,55150.48,13116560.37851044,24251732.57599634,398575535.4496969,1.1293765040994097,3.2508e-06,2021-10-10T17:10:53.000Z,3
4679,bitcoin,FTX,BTC/USD,BTC,USD,55176.0,36103426.59389862,27859524.47337564,380103378.0175,1.0770350562972744,3.525e-06,2021-10-10T17:10:53.000Z,4
4680,bitcoin,HitBTC,BTC/USD,BTC,USD,55121.18147797554,28055056.79804822,21622702.90272647,303094321.36018556,0.858827435768072,904.3280891122,2021-10-10T17:12:07.000Z,5
4681,bitcoin,EXMO,BTC/UAH,BTC,UAH,55692.17106379393,81055.22743031,66278.64929843,1832464.4458815,0.005192346508275096,2.934e-07,2021-10-10T17:12:07.000Z,1
4682,bitcoin,BITStorage,BTC/UAH,BTC,UAH,55135.249353155996,2605.08062179,28.21700611,1501733.42610234,0.004255209605243672,5.49e-08,2021-10-10T17:12:10.000Z,2
4683,bitcoin,Binance,BTC/UAH,BTC,UAH,55751.02166836412,311196.9058343,94790.8157828,579670.6902866,0.001642515406737491,863.5540013770894,2021-10-10T16:58:54.000Z,3
4684,bitcoin,WhiteBIT,BTC/UAH,BTC,UAH,55795.169210910375,8385092.05126881,9711351.6874057,438412.38331531,0.0012422554843058713,1.0965e-06,2021-10-10T17:12:07.000Z,4
4685,bitcoin,Kuna,BTC/UAH,BTC,UAH,55420.28252391102,99370.74185624,33050.86514119,189979.89718773,0.0005383141037318451,5.816e-07,2021-10-10T17:12:08.000Z,5
4686,bitcoin,ACE,BTC/TWD,BTC,TWD,55174.30143586015,255559.50142447,379510.57310788,6992995.10200579,0.01981487487077426,4.968e-07,2021-10-10T16:57:11.000Z,1
4687,bitcoin,MAX Exchange,BTC/TWD,BTC,TWD,55296.70784673027,599697.7491444,718445.99002989,1082109.49792015,0.00306619180837321,8.87e-07,2021-10-10T17:12:08.000Z,2
4688,bitcoin,BitoPro,BTC/TWD,BTC,TWD,55211.831232884,2839696.83571396,560080.38159031,777669.1204642,0.002203550279685358,0.0,2021-10-10T17:12:10.000Z,3
4689,bitcoin,XT.COM,BTC/TUSD,BTC,TUSD,55066.49009248068,6973.76381781,3247.07263928,7320353.45413865,0.020742455212358506,246.1123331387,2021-10-10T17:12:11.000Z,1
4690,bitcoin,Mandala Exchange,BTC/TUSD,BTC,TUSD,54336.399701885246,70970561031.03305,122538429699.61888,4720083.2045693,0.013374506447367224,341.8640768958,2021-10-10T17:12:11.000Z,2
4691,bitcoin,HitBTC,BTC/TUSD,BTC,TUSD,55216.74386074892,1128520.15070383,468823.07736391,3591654.94597061,0.010177068951899031,369.5687824278,2021-10-10T17:12:07.000Z,3
4692,bitcoin,Changelly PRO,BTC/TUSD,BTC,TUSD,55216.74386074892,1134809.9897162,539144.71282568,3591654.94597061,0.010177068951899031,397.1022079321,2021-10-10T17:12:10.000Z,4
4693,bitcoin,Binance,BTC/TUSD,BTC,TUSD,55115.10237181449,170351.13328445,254722.09848066,2912575.2216713,0.008252874873683364,527.8151862221811,2021-10-10T17:13:54.000Z,5
4694,bitcoin,FTX,BTC/TRYB,BTC,TRYB,54453.93084237461,529465.79018938,234720.90282266,170460.08065547,0.00048300408042348285,76.6155473278,2021-10-10T17:13:53.000Z,1
4695,bitcoin,Paritex,BTC/TRY,BTC,TRY,55111.49977163242,558865.0284311,583273.31205055,39753153.08521051,0.11264182837426044,1.4595e-06,2021-10-10T17:12:10.000Z,1
4696,bitcoin,Paribu,BTC/TRY,BTC,TRY,55404.54732808413,216528.41689727,787667.66270889,20942108.61734867,0.059340133337702966,5.75e-07,2021-10-10T17:13:53.000Z,2
4697,bitcoin,Coinzo,BTC/TRY,BTC,TRY,55052.413470430416,316525.19216251,177552.90885839,16738135.79154966,0.047428042125248156,7.507e-07,2021-10-10T17:12:07.000Z,3
4698,bitcoin,Bitexen,BTC/TRY,BTC,TRY,55246.478104427326,474500.99565495,822795.63704184,14948039.5807149,0.042355747363571006,1.2885e-06,2021-10-10T16:57:09.000Z,4
4699,bitcoin,Binance,BTC/TRY,BTC,TRY,55059.98863725118,987974.12961305,534939.64625802,13909900.2382691,0.039414146394468205,814.4636248175119,2021-10-10T17:10:54.000Z,5
4700,bitcoin,Bitkub,BTC/THB,BTC,THB,55278.61183329519,1493573.84124936,1734049.31154657,14037651.19040639,0.03977613279575949,9.515e-07,2021-10-10T17:12:12.000Z,1
4701,bitcoin,Zipmex,BTC/THB,BTC,THB,55243.7255683093,761993.0721735,790816.10662531,1049448.03013154,0.0029736444966867626,9.705e-07,2021-10-10T17:12:10.000Z,2
4702,bitcoin,Satang Pro,BTC/THB,BTC,THB,55572.8245537804,87119.71754385,51797.51769672,299373.56661881,0.0008482845584244213,3.944e-07,2021-10-10T17:12:10.000Z,3
4703,bitcoin,Bittylicious,BTC/THB,BTC,THB,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-10T17:12:10.000Z,4
4704,bitcoin,Bitazza,BTC/THB,BTC,THB,6563.520480233736,302352298942.01263,1898617949467.919,0.0,0.0,0.0,2021-10-08T14:12:09.000Z,5
4705,bitcoin,Raydium,BTC/SRM,BTC,SRM,55251.63407248163,0.0,0.0,2338.51852214,6.626266888975964e-06,0.0,2021-10-10T17:12:08.000Z,1
4706,bitcoin,Gemini,BTC/SGD,BTC,SGD,54026.3740317223,274904.67362064,438440.39666627,2963487.90927848,0.008397137599390368,1.0305e-06,2021-10-09T02:19:53.000Z,1
4707,bitcoin,Zipmex,BTC/SGD,BTC,SGD,55484.40427886357,2250793.68380985,2064338.28306308,86256.6850751,0.00024441107087872134,1.1928e-06,2021-10-10T17:12:10.000Z,2
4708,bitcoin,Liquid,BTC/SGD,BTC,SGD,55267.015861305474,733808.80762512,946815.87843052,45824.48261103,0.00012984513441101773,5.369e-07,2021-10-10T17:13:53.000Z,3
4709,bitcoin,Tokenize Xchange,BTC/SGD,BTC,SGD,55082.40501659872,1087448.48589396,1860238.4693136,42708.59077489,0.00012101615541941625,8.061e-07,2021-10-10T17:12:08.000Z,4
4710,bitcoin,CRXzone,BTC/SGD,BTC,SGD,0.0,974590.93589479,81971.76992862,0.0,0.0,2.391e-07,2021-10-10T17:12:10.000Z,5
4711,bitcoin,THORChain (BTC),BTC/RUNE,BTC,RUNE,54534.295141391165,0.0,0.0,0.0,0.0,0.0,2021-10-10T17:09:12.000Z,1
4712,bitcoin,Binance,BTC/RUB,BTC,RUB,54959.02558170184,407955.26019936,230142.47527271,2315083.00179849,0.006559861593916438,704.2776420628624,2021-10-10T17:13:54.000Z,1
4713,bitcoin,Cryptology,BTC/RUB,BTC,RUB,58728.633076714446,44478180.58653882,50832635.56577961,1499448.04125413,0.004248733894316054,2.9599e-06,2021-10-10T17:12:08.000Z,2
4714,bitcoin,Cryptonex,BTC/RUB,BTC,RUB,55078.81445030663,999318.94488273,1240277.35610748,990427.24144541,0.0028064072077238927,3.812e-07,2021-10-10T17:12:08.000Z,3
4715,bitcoin,Bitglobal,BTC/RUB,BTC,RUB,29877.557158801297,947.2741793,112.13150677,727034.67965618,0.0020600759751667175,3.19e-08,2021-10-10T17:13:53.000Z,4
4716,bitcoin,Coinsbit,BTC/RUB,BTC,RUB,55001.42731620433,12048986.71728831,12137732.50369527,444710.21301584,0.00126010058581862,8.721e-07,2021-10-10T17:12:10.000Z,5
4717,bitcoin,Xcalibra,BTC/RSD,BTC,RSD,0.0,1375.69371513,1365.8720095,0.0,0.0,0.0,2021-10-10T17:12:10.000Z,1
4718,bitcoin,Bithumb Singapore,BTC/QTUM,BTC,QTUM,63392.9905219016,0.0,0.0,13223.77780878,3.746999658626104e-05,0.0,2021-10-10T17:12:08.000Z,1
4719,bitcoin,ZB.COM,BTC/QC,BTC,QC,55156.89964422701,490291.0592981,231837.72478768,53646328.66505049,0.15200858491514008,318.1918983745,2021-10-10T17:12:10.000Z,1
4720,bitcoin,ZBG,BTC/QC,BTC,QC,55156.89964422701,875432.50724317,479680.53244246,15863223.62009905,0.04494895055613799,0.0,2021-10-10T17:12:11.000Z,2
4721,bitcoin,BitBay,BTC/PLN,BTC,PLN,54356.07081782475,763948.387867,779172.45436615,7765720.52054182,0.02200441701321997,5.946e-07,2021-10-10T17:12:08.000Z,1
4722,bitcoin,CoinCasso,BTC/PLN,BTC,PLN,55343.023840659465,0.0,0.0,29764.76439338,8.433941013968889e-05,0.0,2021-10-10T17:12:11.000Z,2
4723,bitcoin,BitClude,BTC/PLN,BTC,PLN,54359.50608590643,153875.2849422,13040.72003017,7164.07300996,2.0299629584572674e-05,3.319e-07,2021-10-10T17:12:11.000Z,3
4724,bitcoin,EXMO,BTC/PLN,BTC,PLN,45733.89246554637,4.05987097,32.21668509,2.60042912,7.368398929428417e-09,2.57e-08,2021-10-10T17:12:07.000Z,4
4725,bitcoin,Buda,BTC/PEN,BTC,PEN,54665.81000746221,4.06758517,6669.19764523,173183.28468565,0.000490720365980458,0.0,2021-10-09T02:18:12.000Z,1
4726,bitcoin,AOFEX,BTC/OT,BTC,OT,55209.29238096794,48678.52530531,41987.57103996,1262013.11490835,0.003575954450477507,85.823388386,2021-10-10T17:12:11.000Z,1
4727,bitcoin,Binance,BTC/NGN,BTC,NGN,76268.19632186905,128588.48680083,184458.53376648,1071224.95143881,0.0030353500984324983,526.8202269722644,2021-10-10T17:13:54.000Z,1
4728,bitcoin,SINEGY Marketplace,BTC/MYR,BTC,MYR,55289.61225466833,31419.37278533,51871.74119292,429.76543801,1.2177540887321777e-06,3.814e-07,2021-10-10T17:12:11.000Z,1
4729,bitcoin,Bitso,BTC/MXN,BTC,MXN,55002.28024352506,3874480.72643868,4015984.37802638,4294233.27172123,0.012167847067512689,1.3471e-06,2021-10-10T17:13:53.000Z,1
4730,bitcoin,EXMO,BTC/KZT,BTC,KZT,53487.135398690196,861.16942065,2042.14848327,56.06162677,1.588524092031716e-07,1.061e-07,2021-10-10T17:12:07.000Z,1
4731,bitcoin,YunEx,BTC/KT,BTC,KT,53134.09899749209,0.0,0.0,17556659.31871963,0.04974735467059881,0.0,2021-10-10T17:12:10.000Z,1
4732,bitcoin,Upbit,BTC/KRW,BTC,KRW,56634.74234906824,1473046.40242917,3348853.6306744,265343895.31415385,0.751860398395776,2.1972e-06,2021-10-10T17:13:54.000Z,1
4733,bitcoin,Bithumb,BTC/KRW,BTC,KRW,56566.21370911098,1575521.86219147,1719935.56954318,69891714.3702667,0.19804040393986586,1.7228e-06,2021-10-10T17:10:53.000Z,2
4734,bitcoin,Coinone,BTC/KRW,BTC,KRW,56588.77801738959,1173742.41863804,1147635.37650717,49062193.25606449,0.13901929088665016,1.8685e-06,2021-10-10T17:13:53.000Z,3
4735,bitcoin,Korbit,BTC/KRW,BTC,KRW,56415.78498725358,630871.50458136,1194079.17079849,6501493.28681006,0.01842218878637126,1.3096e-06,2021-10-10T17:12:07.000Z,4
4736,bitcoin,Coinbit,BTC/KRW,BTC,KRW,54837.064425317614,933.38681671,15273.07222264,24.22320253,6.86372176871253e-08,0.0,2021-10-10T17:12:13.000Z,5
4737,bitcoin,Coincheck,BTC/JPY,BTC,JPY,55151.125172700384,1962122.28140619,3625511.77229498,159030862.67392635,0.4506190263984725,1.9886e-06,2021-10-10T17:09:08.000Z,1
4738,bitcoin,bitFlyer,BTC/JPY,BTC,JPY,55095.30769576083,4740733.08323819,6284214.90299781,109417502.87170605,0.31003798750746553,1.5851e-06,2021-10-10T17:10:54.000Z,2
4739,bitcoin,Liquid,BTC/JPY,BTC,JPY,55086.95690925398,1174188.06995977,1416871.32422482,79076972.38011596,0.22406712574734086,1.5634e-06,2021-10-10T17:10:54.000Z,3
4740,bitcoin,BTCBOX,BTC/JPY,BTC,JPY,55113.59565084305,48075.96931023,26040.92045389,35345836.95796822,0.10015355742549308,5.534e-07,2021-10-10T17:12:08.000Z,4
4741,bitcoin,Bitbank,BTC/JPY,BTC,JPY,55113.41740566681,1002283.4000677,1771250.95274254,20093486.70545285,0.05693553605834982,2.2903e-06,2021-10-10T17:12:08.000Z,5
4742,bitcoin,EXIR,BTC/IRT,BTC,IRT,36000.53278675,100840.62480545,87814.29553661,39992.9918728,0.00011332141923567558,1.625e-07,2021-10-10T17:12:12.000Z,1
4743,bitcoin,FarhadMarket,BTC/IRR,BTC,IRR,355113.877910092,2391.50207597,2511.68896905,574243.84743824,0.001627138274276356,1.456e-07,2021-10-10T17:12:12.000Z,1
4744,bitcoin,Koinbazar,BTC/INR,BTC,INR,57322.3227965685,0.0,0.0,18689285.2647554,0.052956686447429874,0.0,2021-10-10T16:57:07.000Z,1
4745,bitcoin,WazirX,BTC/INR,BTC,INR,56980.82349947618,180012.17111652,449178.33155763,14996651.88093309,0.04249349186817214,7.301e-07,2021-10-10T17:12:12.000Z,2
4746,bitcoin,ZebPay,BTC/INR,BTC,INR,57015.23570271129,1170049.35233055,139773.13461501,1882276.16705569,0.005333489610446206,1.4879e-06,2021-10-10T17:12:08.000Z,3
4747,bitcoin,Bitbns,BTC/INR,BTC,INR,57232.994736284,344016.58664294,1308845.88178625,1373318.8871665,0.003891342909573888,6.061e-07,2021-10-10T17:12:11.000Z,4
4748,bitcoin,CoinDCX,BTC/INR,BTC,INR,57141.30694631652,334218.59571821,290713.33520866,1271372.85396197,0.003602475569892761,6.502e-07,2021-10-10T17:12:14.000Z,5
4749,bitcoin,Liquid,BTC/IDRT,BTC,IDRT,55617.78100019608,2017.70557891,1400.26562034,2925.49528061,8.28948427315512e-06,40.102720197,2021-10-10T17:13:53.000Z,1
4750,bitcoin,Ecxx,BTC/IDRT,BTC,IDRT,9442.623633214806,0.0,0.0,0.0,0.0,0.0,2021-10-10T17:12:08.000Z,2
4751,bitcoin,Triv Pro,BTC/IDR,BTC,IDR,55316.286698862044,952929.81906245,413476.55164319,110166102.54714765,0.31215916858664616,1.9605e-06,2021-10-10T17:12:08.000Z,1
4752,bitcoin,Rekeningku.com,BTC/IDR,BTC,IDR,55335.5053902285,35284993618225.53,30794842098148.67,5846310.01254808,0.016565706062223264,1.8845e-06,2021-10-10T17:12:11.000Z,2
4753,bitcoin,Indodax,BTC/IDR,BTC,IDR,55152.8563478331,1607905.69461305,3217116.85274102,3621850.35680984,0.010262628612491293,2.0492e-06,2021-10-10T17:13:54.000Z,3
4754,bitcoin,Zipmex,BTC/IDR,BTC,IDR,55185.69866573737,2221005.5135228,2010222.37199403,173198.81270756,0.0004907643651262673,1.1141e-06,2021-10-10T17:12:10.000Z,4
4755,bitcoin,digitalexchange.id,BTC/IDR,BTC,IDR,55482.10158785,4189.26065692,9337842187.756048,84513.70197727,0.00023947227262681496,1.963e-07,2021-10-10T17:12:10.000Z,5
4756,bitcoin,BHEX (BlueHelix Exchange),BTC/HUSD,BTC,HUSD,55311.40797789186,11385.15180754,15326.12772883,4773276.73492484,0.013525232013816918,103.2907253965,2021-10-10T17:12:07.000Z,1
4757,bitcoin,Huobi Global,BTC/HUSD,BTC,HUSD,55116.0198123643,2608972.25763473,725929.94779318,2860254.70419903,0.008104623017109087,589.6781830998,2021-10-10T17:13:53.000Z,2
4758,bitcoin,Huobi Indonesia,BTC/HUSD,BTC,HUSD,55398.93318743702,3604742.43155134,723404.23246264,0.0,0.0,594.0464394392,2021-10-10T17:12:08.000Z,3
4759,bitcoin,Tidebit,BTC/HKD,BTC,HKD,52823.5959097692,0.0,0.0,69938.44098453,0.00019817280529311384,0.0,2021-10-10T17:12:12.000Z,1
4760,bitcoin,Liquid,BTC/HKD,BTC,HKD,55167.861363754135,1200062.58421884,1373395.15115886,52732.65045429,0.0001494196485360514,6.844e-07,2021-10-10T17:13:53.000Z,2
4761,bitcoin,Liquid,BTC/GYEN,BTC,GYEN,55479.63632611906,678341.63405608,1565261.1994523,60067.10653565,0.00017020206399286366,155.2907449664,2021-10-10T17:13:53.000Z,1
4762,bitcoin,Gemini,BTC/GUSD,BTC,GUSD,54196.08923606637,168418.57708612,179113.5837261,449177.21265783,0.001272757971911803,328.2106822144,2021-10-10T17:14:53.000Z,1
4763,bitcoin,Fatbtc,BTC/GUSD,BTC,GUSD,54450.72813616282,27.55069875,5.51013975,223133.63882918,0.0006322562890960079,4.0301113224,2021-10-10T17:12:11.000Z,2
4764,bitcoin,The Rock Trading,BTC/GUSD,BTC,GUSD,55546.05987695101,22150.76179108,308.56782595,23818.10504637,6.748936103464581e-05,46.442353828,2021-10-10T17:12:10.000Z,3
4765,bitcoin,HitBTC,BTC/GUSD,BTC,GUSD,54594.59017271145,17880.95449956,3590.95807444,145.96887135,4.136074569820285e-07,90.9560837641,2021-10-10T17:12:07.000Z,4
4766,bitcoin,Coinbase Exchange,BTC/GBP,BTC,GBP,55241.15633061733,3471883.07626527,2195362.39065271,21209948.16211051,0.0600990652384816,2.0015e-06,2021-10-10T17:09:23.000Z,1
4767,bitcoin,Bitfinex,BTC/GBP,BTC,GBP,55175.5120377365,17002994.03709239,12293376.99651837,8642838.98624694,0.02448976018753556,3.0107e-06,2021-10-10T17:10:53.000Z,2
4768,bitcoin,Binance,BTC/GBP,BTC,GBP,54750.770864389015,673437.42272992,921684.71820463,7103365.72370585,0.020127613550909897,594.0618242985379,2021-10-10T16:58:54.000Z,3
4769,bitcoin,Gemini,BTC/GBP,BTC,GBP,53952.352752989755,369011.53419275,400344.07452233,3492855.57517069,0.009897117780597608,9.805e-07,2021-10-09T02:19:53.000Z,4
4770,bitcoin,Bitstamp,BTC/GBP,BTC,GBP,55190.10570882075,1003551.4350841,966832.99245761,1515762.59450299,0.004294961701783846,1.0674e-06,2021-10-10T17:13:53.000Z,5
4771,bitcoin,Bitfinex,BTC/EUT,BTC,EUT,55106.634994100066,7368319.44656727,2036688.01768014,138907.06999456,0.00039359761739552975,327.3556940962,2021-10-10T17:13:53.000Z,1
4772,bitcoin,Virtuse Exchange,BTC/EURS,BTC,EURS,53801.05859302388,127160.34486894,93166.02639082,1723618.47275797,0.0048839279685550015,194.6493116914,2021-10-10T17:12:07.000Z,1
4773,bitcoin,Cryptology,BTC/EURS,BTC,EURS,54534.091826605,93192092.06783053,62514507.97299322,590595.78727267,0.001673472017827917,907.329378234,2021-10-10T17:12:08.000Z,2
4774,bitcoin,IndoEx,BTC/EUR,BTC,EUR,55428.90336199556,3933258.9487662,1634287.62656343,425864589.72463197,1.2067009105821929,3.0979e-06,2021-10-10T17:12:12.000Z,1
4775,bitcoin,Binance,BTC/EUR,BTC,EUR,55066.575184603185,2197234.68217378,2610728.7230297,77957040.84588833,0.2208937639916334,864.6784667247896,2021-10-10T17:10:54.000Z,2
4776,bitcoin,Coinsbit,BTC/EUR,BTC,EUR,55102.258490846725,5412203.03400696,5550819.95856349,47494628.15033227,0.1345775451155189,2.6686e-06,2021-10-10T17:12:10.000Z,3
4777,bitcoin,Coinbase Exchange,BTC/EUR,BTC,EUR,55096.22972025458,988929.84307237,2473458.234921,41754570.90377864,0.11831290965782812,2.2541e-06,2021-10-10T17:10:53.000Z,4
4778,bitcoin,Bitstamp,BTC/EUR,BTC,EUR,55084.72889761023,3597303.014585,3245935.05129967,22281751.23209843,0.06313605345427926,1.3549e-06,2021-10-10T17:10:53.000Z,5
4779,bitcoin,Nash,BTC/ETH,BTC,ETH,55193.62763493021,0.0,0.0,109982.66130607,0.00031163938197374685,0.0,2021-10-10T17:12:07.000Z,1
4780,bitcoin,Dove Wallet,BTC/ETH,BTC,ETH,55718.43748670314,9984.38247748,7441.8172656,56103.45493762,0.0001589709306514744,72.2841209956,2021-10-10T17:12:11.000Z,2
4781,bitcoin,50x,BTC/ETH,BTC,ETH,55144.54033435235,36962.59878369,27087.46199784,26277.43685832,7.445795623722593e-05,108.9557929609,2021-10-10T17:12:10.000Z,3
4782,bitcoin,YunEx,BTC/ETH,BTC,ETH,50393.159173009815,0.0,0.0,9509.18913595,2.6944590994684107e-05,0.0,2021-10-10T17:12:10.000Z,4
4783,bitcoin,HitBTC,BTC/EOSDT,BTC,EOSDT,54601.28630859918,89.8595654,1053618.84030664,0.0,0.0,3.548584954,2021-10-10T17:12:07.000Z,1
4784,bitcoin,RuDEX,BTC/EOS,BTC,EOS,28676.719516280536,0.32896997,6.59938021,0.0,0.0,0.0,2021-10-10T17:12:10.000Z,1
4785,bitcoin,DeFiChain DEX,BTC/DFI,BTC,DFI,54148.620000612435,0.0,0.0,1706357.72706665,0.004835019094594592,0.0,2021-10-10T17:12:10.000Z,1
4786,bitcoin,HitBTC,BTC/DDRST,BTC,DDRST,0.0,8.26928516,45.09516841,8664164.58259684,0.02455018694560618,4.2e-09,2021-10-10T17:12:07.000Z,1
4787,bitcoin,Mandala Exchange,BTC/DAI,BTC,DAI,54262.70322133214,5987513.74112033,28677880.9329785,4325593.19996779,0.012256706425355484,292.4283911865,2021-10-10T17:12:11.000Z,1
4788,bitcoin,Fatbtc,BTC/DAI,BTC,DAI,54653.095495185575,66.15428128,5.51285678,3875144.94422884,0.010980346912295663,5.5983215571,2021-10-10T17:12:11.000Z,2
4789,bitcoin,Binance,BTC/DAI,BTC,DAI,55102.5593187097,451501.31584904,324223.78638882,3396455.08230849,0.009623963906516162,642.075013428265,2021-10-10T17:13:54.000Z,3
4790,bitcoin,CoinJar,BTC/DAI,BTC,DAI,55062.092479501815,327453.26148272,256706.77031688,171303.73632383,0.00048539460569323146,166.6417804086,2021-10-10T17:12:11.000Z,4
4791,bitcoin,HitBTC,BTC/DAI,BTC,DAI,55133.059399347854,1659953.70019557,352695.48647849,134166.44671191,0.0003801649099811851,293.6655586753,2021-10-10T17:12:07.000Z,5
4792,bitcoin,CoinMate,BTC/CZK,BTC,CZK,55050.85069472213,174321.9370686,456719.82466032,97577.94774726,0.00027649023008815274,6.729e-07,2021-10-10T17:12:11.000Z,1
4793,bitcoin,Coingi,BTC/CZK,BTC,CZK,54657.368860231865,42687.07207674,11981.89815564,30.5822649,8.665582392365159e-08,2.61e-07,2021-10-09T17:45:11.000Z,2
4794,bitcoin,Buda,BTC/COP,BTC,COP,50298.44115614362,19939.82097185,15028.7893505,125260.29036661,0.0003549290316504462,0.0,2021-10-09T02:18:12.000Z,1
4795,bitcoin,TOPBTC,BTC/CNY,BTC,CNY,56714.52151159819,0.0,0.0,207280144.2335396,0.5873349060412695,0.0,2021-10-10T17:12:08.000Z,1
4796,bitcoin,Bitfinex,BTC/CNHT,BTC,CNHT,0.0,0.0,0.0,5428.28882728,1.5381229688567012e-05,0.0,2021-10-08T14:12:53.000Z,1
4797,bitcoin,Buda,BTC/CLP,BTC,CLP,53670.833889294096,61478.92470407,73476.07153157,2674352.68898948,0.007577863722147556,0.0,2021-10-09T02:18:13.000Z,1
4798,bitcoin,Lykke Exchange,BTC/CHF,BTC,CHF,55307.407423370954,2026432.46013267,771034.47827753,62515.21008747,0.00017713884356190663,9.432e-07,2021-10-10T17:12:07.000Z,1
4799,bitcoin,Bitpanda Pro,BTC/CHF,BTC,CHF,54970.022908445986,64390.16710827,39805.58232922,48381.7772965,0.0001370913105431517,6.549e-07,2021-10-10T17:12:10.000Z,2
4800,bitcoin,Bitbuy,BTC/CAD,BTC,CAD,55434.73345787176,565716.02302649,705241.27648748,691952.91911515,0.001960670686699178,0.0,2021-10-10T17:12:07.000Z,1
4801,bitcoin,CoinField,BTC/CAD,BTC,CAD,55215.85542825507,208885.99937107,501090.11634669,391272.44998844,0.0011086829782961571,4.981e-07,2021-10-10T17:12:07.000Z,2
4802,bitcoin,Coinut,BTC/CAD,BTC,CAD,7775.461608152171,59457.27316463,118853.45657599,24.88147715,7.050245983811226e-08,0.0,2021-10-10T17:12:10.000Z,3
4803,bitcoin,Biconomy,BTC/CAD,BTC,CAD,47797.80640919748,50718.28231131,295489.12303108,0.0,0.0,3.5549e-06,2021-10-10T17:12:08.000Z,4
4804,bitcoin,Currency.com,BTC/BYN,BTC,BYN,54335.59930387134,826.92851595,1543.59989644,10867.11986077,3.079233105498679e-05,1.155e-07,2021-10-10T17:12:11.000Z,1
4805,bitcoin,Mandala Exchange,BTC/BUSD,BTC,BUSD,54258.37562086716,8166818.38524397,10196060.90740593,687248022.5270023,1.9473392120142696,434.6486719176,2021-10-10T17:12:11.000Z,1
4806,bitcoin,Binance,BTC/BUSD,BTC,BUSD,55116.859001028024,8934808.48855066,15783894.80788309,513207562.176129,1.454190011421329,881.5587310707,2021-10-10T17:10:54.000Z,2
